X,Y,Z
478373.683,4434931.521,586.918
478372.718,4434931.335,586.912
478371.756,4434931.158,586.918
478370.795,4434930.98,586.911
478369.829,4434930.799,586.916
478368.865,4434930.623,586.917
478367.899,4434930.448,586.926
478366.934,4434930.265,586.916
478365.967,4434930.082,586.917
478365.006,4434929.896,586.919
478364.039,4434929.712,586.922
478363.079,4434929.521,586.919
478362.114,4434929.334,586.913
478361.146,4434929.147,586.919
478360.179,4434928.971,586.912
478359.219,4434928.781,586.917
478358.254,4434928.593,586.914
478357.287,4434928.404,586.914
478356.316,4434928.207,586.905
478355.351,4434928.014,586.905
478354.394,4434927.833,586.906
478353.436,4434927.651,586.909
478352.473,4434927.469,586.92
478351.499,4434927.285,586.934
478350.53,4434927.102,586.936
478349.573,4434926.908,586.944
478348.615,4434926.717,586.945
478347.642,4434926.532,586.956
478346.67,4434926.346,586.955
478345.702,4434926.15,586.95
478344.738,4434925.958,586.941
478343.784,4434925.77,586.945
478342.836,4434925.583,586.946
478341.876,4434925.391,586.955
478340.913,4434925.207,586.973
478339.955,4434925.01,586.983
478338.995,4434924.816,586.995
478338.031,4434924.624,586.991
478337.062,4434924.43,586.995
478336.099,4434924.238,586.995
478335.141,4434924.05,586.979
478334.189,4434923.862,586.98
478333.235,4434923.675,586.974
478332.28,4434923.491,586.97
478331.331,4434923.306,586.963
478330.38,4434923.117,586.961
478329.421,4434922.938,586.962
478328.459,4434922.752,586.959
478327.502,4434922.567,586.954
478326.548,4434922.39,586.947
478325.601,4434922.21,586.944
478324.648,4434922.023,586.952
478323.693,4434921.848,586.948
478322.728,4434921.669,586.948
478321.766,4434921.488,586.941
478320.804,4434921.317,586.937
478319.84,4434921.143,586.928
478318.878,4434920.974,586.936
478317.922,4434920.806,586.929
478316.967,4434920.645,586.931
478316.006,4434920.488,586.933
478315.039,4434920.325,586.933
478314.067,4434920.161,586.941
478313.106,4434920.003,586.948
478312.153,4434919.844,586.942
478311.187,4434919.675,586.945
478310.22,4434919.515,586.95
478309.26,4434919.346,586.953
478308.303,4434919.172,586.954
478307.346,4434919,586.964
478306.386,4434918.824,586.968
478305.418,4434918.646,586.979
478304.456,4434918.47,586.983
478303.493,4434918.307,586.972
478302.529,4434918.147,586.961
478301.566,4434917.984,586.961
478300.607,4434917.818,586.956
478299.647,4434917.658,586.957
478298.69,4434917.486,586.96
478297.727,4434917.315,586.956
478296.762,4434917.145,586.958
478295.805,4434916.984,586.967
478294.847,4434916.822,586.967
478293.883,4434916.656,586.968
478292.912,4434916.492,586.974
478291.953,4434916.316,586.973
478291,4434916.141,586.973
478290.046,4434915.966,586.976
478289.082,4434915.795,586.974
478288.113,4434915.618,586.977
478287.153,4434915.443,586.965
478286.196,4434915.27,586.97
478285.237,4434915.091,586.964
478284.278,4434914.913,586.957
478283.317,4434914.729,586.962
478282.365,4434914.544,586.962
478281.414,4434914.354,586.965
478280.45,4434914.18,586.963
478279.48,4434913.99,586.964
478278.52,4434913.8,586.959
478277.57,4434913.611,586.955
478276.616,4434913.423,586.96
478275.652,4434913.232,586.957
478274.691,4434913.035,586.955
478273.727,4434912.849,586.955
478272.774,4434912.671,586.952
478271.824,4434912.48,586.955
478270.863,4434912.291,586.961
478269.905,4434912.106,586.962
478268.938,4434911.912,586.964
478267.978,4434911.721,586.963
478267.024,4434911.536,586.953
478266.068,4434911.348,586.955
478265.113,4434911.156,586.961
478264.15,4434910.968,586.971
478263.193,4434910.783,586.966
478262.237,4434910.589,586.972
478261.282,4434910.403,586.971
478260.323,4434910.217,586.966
478259.364,4434910.028,586.964
478258.409,4434909.842,586.974
478257.461,4434909.644,586.977
478256.508,4434909.466,586.981
478255.543,4434909.285,586.995
478254.574,4434909.097,586.994
478253.611,4434908.922,586.994
478252.65,4434908.747,586.989
478251.693,4434908.574,586.98
478250.727,4434908.396,586.98
478249.763,4434908.221,586.986
478248.801,4434908.042,586.98
478247.826,4434907.859,586.978
478246.859,4434907.681,586.966
478245.898,4434907.503,586.963
478244.936,4434907.315,586.965
478243.973,4434907.135,586.973
478243.002,4434906.952,586.979
478242.025,4434906.772,586.987
478241.048,4434906.585,586.98
478240.068,4434906.398,586.975
478239.093,4434906.221,586.969
478238.123,4434906.042,586.966
478237.156,4434905.849,586.966
478236.188,4434905.663,586.974
478235.212,4434905.478,586.985
478234.233,4434905.282,586.986
478233.252,4434905.094,586.986
478232.276,4434904.906,586.976
478231.296,4434904.709,586.985
478230.316,4434904.506,586.982
478229.333,4434904.309,586.975
478228.354,4434904.102,586.982
478227.376,4434903.905,586.978
478226.398,4434903.714,586.973
478225.422,4434903.512,586.981
478224.438,4434903.319,586.989
478223.458,4434903.122,586.982
478222.477,4434902.923,586.98
478221.49,4434902.728,586.975
478220.508,4434902.53,586.973
478219.528,4434902.33,586.968
478218.549,4434902.129,586.972
478217.565,4434901.937,586.961
478216.579,4434901.735,586.963
478215.592,4434901.539,586.958
478214.607,4434901.336,586.947
478213.625,4434901.14,586.937
478212.644,4434900.946,586.93
478211.655,4434900.751,586.929
478210.671,4434900.553,586.936
478209.684,4434900.361,586.929
478208.696,4434900.171,586.92
478207.703,4434899.984,586.911
478206.714,4434899.797,586.902
478205.723,4434899.609,586.903
478204.732,4434899.422,586.892
478203.751,4434899.236,586.895
478202.77,4434899.053,586.901
478201.792,4434898.868,586.91
478200.797,4434898.68,586.913
478199.802,4434898.486,586.926
478198.809,4434898.295,586.918
478197.828,4434898.099,586.916
478196.842,4434897.908,586.91
478195.858,4434897.719,586.911
478194.873,4434897.528,586.92
478193.891,4434897.335,586.915
478192.908,4434897.147,586.914
478191.92,4434896.953,586.924
478190.941,4434896.761,586.929
478189.961,4434896.566,586.933
478188.97,4434896.376,586.941
478187.981,4434896.185,586.927
478187,4434895.999,586.927
478186.023,4434895.814,586.926
478185.044,4434895.634,586.933
478184.061,4434895.444,586.943
478183.079,4434895.249,586.938
478182.095,4434895.052,586.938
478181.115,4434894.868,586.942
478180.141,4434894.668,586.944
478179.162,4434894.476,586.951
478178.179,4434894.285,586.955
478177.187,4434894.093,586.947
478176.213,4434893.904,586.945
478175.241,4434893.723,586.936
478174.265,4434893.548,586.943
478173.272,4434893.361,586.948
478172.284,4434893.168,586.946
478171.309,4434892.977,586.95
478170.338,4434892.79,586.939
478169.357,4434892.6,586.943
478168.366,4434892.405,586.942
478167.383,4434892.206,586.954
478166.412,4434892.021,586.955
478165.436,4434891.83,586.957
478164.452,4434891.646,586.953
478163.459,4434891.45,586.964
478162.472,4434891.251,586.967
478161.497,4434891.071,586.964
478160.523,4434890.888,586.97
478159.541,4434890.693,586.974
478158.547,4434890.5,586.984
478157.559,4434890.309,586.986
478156.574,4434890.115,586.979
478155.595,4434889.929,586.977
478154.616,4434889.739,586.983
478153.639,4434889.549,586.993
478152.657,4434889.357,587.002
478151.668,4434889.161,587.001
478150.677,4434888.967,587.006
478149.693,4434888.776,586.999
478148.705,4434888.581,586.996
478147.714,4434888.398,586.995
478146.729,4434888.216,586.989
478145.749,4434888.019,586.984
478144.768,4434887.835,586.981
478143.777,4434887.655,586.974
478142.784,4434887.47,586.977
478141.795,4434887.287,586.976
478140.813,4434887.107,586.983
478139.823,4434886.926,586.984
478138.825,4434886.743,586.99
478137.832,4434886.566,586.987
478136.849,4434886.376,586.987
478135.867,4434886.193,586.995
478134.884,4434886.017,587.001
478133.892,4434885.831,587.008
478132.895,4434885.64,587.019
478131.91,4434885.453,587.021
478130.926,4434885.271,587.023
478129.94,4434885.083,587.026
478128.946,4434884.89,587.042
478127.966,4434884.694,587.051
478126.982,4434884.504,587.056
478125.996,4434884.312,587.064
478125.011,4434884.122,587.074
478124.022,4434883.934,587.073
478123.043,4434883.747,587.08
478122.067,4434883.561,587.095
478121.087,4434883.381,587.101
478120.1,4434883.191,587.11
478119.119,4434883.001,587.116
478118.145,4434882.81,587.114
478117.171,4434882.628,587.119
478116.191,4434882.44,587.121
478115.214,4434882.255,587.124
478114.25,4434882.065,587.131
478113.282,4434881.886,587.136
478112.307,4434881.7,587.146
478111.333,4434881.513,587.15
478110.368,4434881.321,587.149
478109.41,4434881.145,587.162
478108.448,4434880.961,587.165
478107.48,4434880.775,587.178
478106.51,4434880.588,587.186
478105.545,4434880.406,587.184
478104.572,4434880.236,587.183
478103.612,4434880.049,587.191
478102.658,4434879.868,587.2
478101.7,4434879.688,587.207
478100.729,4434879.5,587.219
478099.754,4434879.314,587.226
478098.792,4434879.132,587.222
478097.839,4434878.951,587.231
478096.886,4434878.774,587.244
478095.922,4434878.595,587.256
478094.952,4434878.409,587.272
478093.984,4434878.228,587.284
478093.019,4434878.052,587.276
478092.053,4434877.874,587.28
478091.086,4434877.706,587.286
478090.132,4434877.525,587.295
478089.18,4434877.329,587.31
478088.215,4434877.155,587.325
478087.246,4434876.971,587.327
478086.284,4434876.772,587.336
478085.326,4434876.591,587.34
478084.369,4434876.413,587.338
478083.401,4434876.226,587.348
478082.431,4434876.041,587.36
478081.475,4434875.861,587.349
478080.519,4434875.672,587.365
478079.568,4434875.498,587.381
478078.622,4434875.314,587.391
478077.654,4434875.116,587.41
478076.687,4434874.925,587.42
478075.725,4434874.736,587.429
478074.776,4434874.545,587.431
478073.823,4434874.359,587.463
478072.872,4434874.187,587.463
478071.909,4434873.998,587.47
478070.951,4434873.807,587.486
478069.995,4434873.626,587.494
478069.047,4434873.452,587.494
478068.093,4434873.276,587.503
478067.137,4434873.092,587.516
478066.192,4434872.9,587.534
478065.245,4434872.715,587.546
478064.291,4434872.54,587.558
478063.332,4434872.349,587.572
478062.381,4434872.175,587.579
478061.435,4434871.992,587.593
478060.486,4434871.805,587.599
478059.542,4434871.621,587.616
478058.59,4434871.435,587.627
478057.642,4434871.248,587.643
478056.696,4434871.065,587.655
478055.751,4434870.886,587.665
478054.804,4434870.704,587.675
478053.857,4434870.527,587.683
478052.913,4434870.343,587.697
478051.967,4434870.16,587.711
478051.019,4434869.975,587.719
478050.072,4434869.793,587.734
478049.124,4434869.61,587.74
478048.181,4434869.433,587.74
478047.236,4434869.26,587.752
478046.292,4434869.08,587.757
478045.343,4434868.903,587.768
478044.397,4434868.726,587.78
478043.449,4434868.55,587.78
478042.507,4434868.375,587.794
478041.562,4434868.214,587.795
478040.613,4434868.045,587.806
478039.665,4434867.876,587.816
478038.715,4434867.713,587.826
478037.771,4434867.546,587.839
478036.822,4434867.382,587.842
478035.871,4434867.229,587.85
478034.915,4434867.075,587.861
478033.971,4434866.924,587.862
478033.028,4434866.773,587.869
478032.077,4434866.621,587.878
478031.119,4434866.469,587.884
478030.16,4434866.321,587.884
478029.214,4434866.171,587.892
478028.267,4434866.023,587.892
478027.314,4434865.876,587.904
478026.361,4434865.732,587.904
478025.404,4434865.584,587.913
478024.447,4434865.445,587.923
478023.491,4434865.305,587.935
478022.535,4434865.165,587.938
478021.571,4434865.033,587.949
478020.616,4434864.896,587.944
478019.659,4434864.764,587.956
478018.699,4434864.634,587.961
478017.732,4434864.505,587.969
478016.769,4434864.374,587.977
478015.81,4434864.244,587.985
478014.847,4434864.119,587.998
478013.884,4434863.995,588.007
478012.915,4434863.873,588.015
478011.945,4434863.752,588.027
478010.974,4434863.624,588.04
478010.007,4434863.503,588.037
478009.036,4434863.38,588.042
478008.073,4434863.253,588.056
478007.11,4434863.134,588.064
478006.141,4434863.01,588.07
478005.166,4434862.885,588.089
478004.193,4434862.765,588.101
478003.222,4434862.635,588.11
478002.25,4434862.518,588.129
478001.274,4434862.399,588.137
478000.299,4434862.275,588.146
477999.331,4434862.155,588.158
477998.365,4434862.045,588.17
477997.398,4434861.931,588.194
477996.416,4434861.815,588.211
477995.442,4434861.696,588.225
477994.464,4434861.582,588.248
477993.495,4434861.466,588.25
477992.523,4434861.346,588.267
477991.546,4434861.228,588.277
477990.574,4434861.125,588.275
477989.605,4434861.015,588.293
477988.63,4434860.902,588.301
477987.661,4434860.791,588.301
477986.684,4434860.677,588.312
477985.703,4434860.561,588.312
477984.727,4434860.455,588.318
477983.754,4434860.348,588.326
477982.782,4434860.244,588.332
477981.815,4434860.138,588.342
477980.842,4434860.035,588.345
477979.87,4434859.931,588.356
477978.894,4434859.825,588.366
477977.918,4434859.727,588.374
477976.943,4434859.62,588.378
477975.968,4434859.525,588.385
477974.996,4434859.426,588.39
477974.024,4434859.323,588.399
477973.052,4434859.226,588.407
477972.075,4434859.129,588.413
477971.095,4434859.034,588.423
477970.123,4434858.946,588.437
477969.154,4434858.863,588.436
477968.182,4434858.772,588.442
477967.204,4434858.688,588.459
477966.227,4434858.608,588.469
477965.25,4434858.524,588.472
477964.275,4434858.452,588.482
477963.305,4434858.385,588.49
477962.333,4434858.318,588.499
477961.357,4434858.25,588.513
477960.387,4434858.182,588.523
477959.406,4434858.118,588.537
477958.429,4434858.059,588.544
477957.461,4434857.996,588.55
477956.49,4434857.945,588.56
477955.519,4434857.894,588.578
477954.544,4434857.838,588.595
477953.569,4434857.795,588.603
477952.598,4434857.75,588.604
477951.627,4434857.701,588.613
477950.668,4434857.664,588.624
477949.702,4434857.622,588.641
477948.726,4434857.586,588.662
477947.755,4434857.55,588.665
477946.788,4434857.51,588.667
477945.823,4434857.475,588.674
477944.867,4434857.436,588.671
477943.906,4434857.384,588.678
477942.942,4434857.339,588.696
477941.983,4434857.295,588.704
477941.021,4434857.254,588.709
477940.059,4434857.214,588.72
477939.103,4434857.173,588.72
477938.145,4434857.127,588.734
477937.186,4434857.089,588.742
477936.223,4434857.046,588.749
477935.26,4434857.001,588.75
477934.298,4434856.958,588.764
477933.343,4434856.92,588.757
477932.387,4434856.875,588.768
477931.433,4434856.836,588.771
477930.479,4434856.803,588.784
477929.517,4434856.764,588.789
477928.555,4434856.719,588.794
477927.601,4434856.683,588.802
477926.648,4434856.635,588.803
477925.692,4434856.596,588.809
477924.737,4434856.553,588.817
477923.788,4434856.508,588.824
477922.835,4434856.469,588.827
477921.877,4434856.428,588.843
477920.928,4434856.385,588.852
477919.987,4434856.342,588.86
477919.04,4434856.306,588.874
477918.091,4434856.265,588.886
477917.137,4434856.228,588.902
477916.193,4434856.191,588.915
477915.25,4434856.152,588.92
477914.304,4434856.118,588.937
477913.359,4434856.086,588.951
477912.423,4434856.051,588.965
477911.48,4434856.021,588.972
477910.537,4434855.989,588.984
477909.598,4434855.955,589.001
477908.662,4434855.928,589.021
477907.728,4434855.896,589.032
477906.789,4434855.866,589.042
477905.849,4434855.834,589.055
477904.914,4434855.798,589.063
477903.979,4434855.767,589.065
477903.047,4434855.738,589.082
477902.117,4434855.718,589.096
477901.178,4434855.688,589.102
477900.24,4434855.658,589.107
477899.303,4434855.638,589.115
477898.373,4434855.62,589.122
477897.435,4434855.596,589.129
477896.496,4434855.571,589.137
477895.566,4434855.543,589.128
477894.636,4434855.517,589.145
477893.707,4434855.492,589.15
477892.77,4434855.463,589.158
477891.83,4434855.44,589.175
477890.899,4434855.407,589.174
477889.978,4434855.371,589.169
477889.048,4434855.326,589.19
477888.117,4434855.278,589.195
477887.186,4434855.232,589.208
477886.259,4434855.182,589.213
477885.33,4434855.139,589.218
477884.394,4434855.101,589.22
477883.451,4434855.058,589.213
477882.514,4434855.03,589.213
477881.594,4434854.996,589.202
477880.667,4434854.975,589.198
477879.73,4434854.945,589.203
477878.8,4434854.908,589.199
477877.871,4434854.876,589.185
477876.938,4434854.838,589.184
477875.998,4434854.793,589.196
477875.068,4434854.746,589.196
477874.145,4434854.704,589.186
477873.208,4434854.658,589.207
477872.274,4434854.617,589.186
477871.327,4434854.568,589.207
477870.396,4434854.528,589.209
477869.47,4434854.477,589.202
477868.541,4434854.434,589.196
477867.598,4434854.39,589.209
477866.662,4434854.353,589.212
477865.734,4434854.313,589.224
477864.81,4434854.272,589.226
477863.872,4434854.236,589.236
477862.928,4434854.188,589.253
477861.992,4434854.143,589.254
477861.062,4434854.098,589.261
477860.147,4434854.06,589.264
477859.221,4434854.024,589.278
477858.279,4434853.976,589.29
