s,g
9288.2208939885,-0.032
9298.2208939885,-0.03
9307.6548751206,-0.027
9317.9505052616,-0.025
9328.2461354026,-0.022
9337.6801165346,-0.019
9347.5289743364,-0.016
9357.8246044774,-0.013
9368.1202346184,-0.011
9377.9690924202,-0.008
9388.2647225612,-0.006
9397.6987036932,-0.004
9407.547561495,-0.002
9417.843191636,-0.001
9428.138821777,0.001
9437.9876795788,0.002
9447.4216607108,0.003
9457.2705185126,0.003
9468.0408481269,0.004
9477.8897059287,0.004
9487.7385637305,0.004
9497.225396711,0.004
9507.9957263253,0.004
9517.8445841271,0.004
9527.3314171076,0.003
9537.1802749094,0.003
9547.6205814183,0.002
9558.0608879272,0.002
9567.2804323845,0.002
9577.7207388934,0.002
9587.2075718739,0.001
9597.4056109011,0.001
9607.84591741,0
9617.3327503905,0
9627.5307894177,-0.001
9637.7288284449,-0.002
9647.9268674721,-0.003
9657.1464119294,-0.003
9667.1962875505,-0.004
9677.1962875505,-0.004
9687.1962875505,-0.004
9697.1962875505,-0.004
9707.1962875505,-0.004
9717.1962875505,-0.004
9727.1962875505,-0.004
9737.2461631716,-0.004
9747.2461631716,-0.004
9757.2960387927,-0.003
9767.2960387927,-0.003
9777.3459144138,-0.002
9787.3459144138,-0.001
9797.395790035,0
9807.4456656561,0.001
9817.4456656561,0.002
9827.4955412772,0.003
9837.5454168983,0.003
9847.5952925194,0.004
9857.5952925194,0.004
9867.6451681406,0.004
9877.6950437617,0.004
9887.7449193828,0.004
9896.7449193828,0.004
9906.7947950039,0.004
9916.844670625,0.004
9926.8945462462,0.004
9936.8945462462,0.005
9946.9444218673,0.005
9956.9942974884,0.006
9966.9942974884,0.006
9977.0441731095,0.006
9987.0940487306,0.006
9997.1439243518,0.006
10007.1937999729,0.006
10017.1937999729,0.006
10027.243675594,0.007
10037.2935512151,0.007
10047.3434268362,0.007
10057.3933024574,0.006
10066.6128469146,0.006
10076.8108859418,0.006
10087.008924969,0.006
10097.0588005901,0.007
10107.2568396173,0.007
10116.4763840746,0.008
10126.6744231018,0.008
10136.7242987229,0.008
10147.1646052318,0.007
10156.6514382123,0.007
10166.8494772395,0.006
10177.2897837484,0.006
10186.7766167289,0.006
10197.2169232378,0.006
10206.4364676951,0.006
10216.8767742041,0.005
10227.317080713,0.005
10236.8039136935,0.005
10247.0019527207,0.005
10256.4887857012,0.005
10266.9290922101,0.005
10277.369398719,0.006
10286.5889431763,0.006
10297.0292496852,0.006
10306.5160826657,0.006
10316.9563891746,0.006
10327.1544282018,0.006
10336.6412611823,0.005
10346.8393002095,0.005
10357.0373392367,0.004
10367.2353782638,0.004
10376.4549227211,0.003
10386.6529617483,0.003
10396.7028373694,0.002
10406.9008763966,0.002
10416.1204208539,0.001
10426.3184598811,0.001
10436.5164989083,0.001
10446.7145379355,0.001
10456.7644135566,0.001
10466.7644135566,0.001
10476.8142891777,0.001
10486.8142891777,0.001
10496.8641647988,0.001
10506.8641647988,0.001
10516.91404042,0
10526.91404042,0
10536.9639160411,-0.001
10546.9639160411,-0.001
10556.0193011792,-0.002
10566.0193011792,-0.002
10576.0193011792,-0.002
10586.0193011792,-0.001
10596.0193011792,-0.001
10606.0193011792,0
10616.0193011792,0
10626.0193011792,0
10636.0193011792,-0.001
10646.0193011792,-0.001
10656.0193011792,-0.002
10666.0193011792,-0.002
10676.0193011792,-0.002
10686.0691768003,-0.001
10696.0691768003,-0.001
10706.1190524215,0
10716.1190524215,0
10726.1190524215,0
10736.1190524215,0
10746.1190524215,0
10756.1190524215,0
10766.1190524215,0
10776.1190524215,0
10786.1190524215,-0.001
10796.1190524215,-0.001
10806.1190524215,-0.002
10816.1190524215,-0.002
10826.1190524215,-0.002
10836.1190524215,-0.002
10846.1190524215,-0.002
10856.1689280426,-0.003
10866.1689280426,-0.003
10876.1689280426,-0.003
10886.1689280426,-0.002
10896.1689280426,-0.002
10906.1689280426,-0.001
10916.1689280426,-0.001
10926.2188036637,0
10936.2188036637,0
10946.2188036637,0
10956.2686792848,0
10965.324064423,0
10975.5221034501,-0.001
10985.5719790713,-0.001
10995.5719790713,-0.002
11005.6218546924,-0.002
11015.6717303135,-0.002
11025.6717303135,-0.001
11035.7216059346,-0.001
11046.1619124435,0
11055.3814569008,0.001
11065.579495928,0.003
11076.0198024369,0.004
11086.2178414641,0.006
11095.4373859214,0.008
11105.8776924303,0.011
11115.3645254108,0.013
11125.8048319197,0.015
11136.2451384286,0.016
11145.7319714091,0.018
11156.172277918,0.019
11165.3918223753,0.02
11175.8321288842,0.021
11185.3189618648,0.021
11195.7592683737,0.022
11205.2461013542,0.022
11215.6864078631,0.022
11225.1732408436,0.021
11235.9435704579,0.021
11245.7924282596,0.02
11255.2792612402,0.019
11265.128119042,0.017
11275.8984486562,0.016
11285.3852816367,0.014
11295.2341394385,0.012
11306.0044690528,0.01
11315.4913020333,0.007
11325.3401598351,0.005
11335.1890176369,0.002
11345.6293241458,0
11355.4781819476,-0.002
11365.3270397494,-0.004
11375.1758975512,-0.006
11385.6162040601,-0.007
11395.4650618619,-0.009
11405.3139196637,-0.01
11415.1627774655,-0.011
11425.9331070798,-0.011
11435.7819648816,-0.012
11445.2687978621,-0.012
