y,x,z
4504296.359,432111.452,939.149
4504295.915,432113.618,939.156
4504295.468,432115.781,939.158
4504295.013,432117.936,939.164
4504294.547,432120.096,939.167
4504294.075,432122.254,939.172
4504293.597,432124.416,939.183
4504293.119,432126.572,939.188
4504292.632,432128.728,939.189
4504292.143,432130.882,939.191
4504291.644,432133.04,939.191
4504291.14,432135.196,939.198
4504290.636,432137.348,939.196
4504290.126,432139.503,939.203
4504289.611,432141.658,939.21
4504289.093,432143.813,939.213
4504288.576,432145.965,939.212
4504288.047,432148.122,939.21
4504287.511,432150.277,939.212
4504286.98,432152.428,939.215
4504286.44,432154.581,939.218
4504285.895,432156.734,939.216
4504285.348,432158.884,939.209
4504284.792,432161.032,939.2
4504278.934,432182.502,939.195
4504278.308,432184.651,939.185
4504277.68,432186.792,939.17
4504277.055,432188.933,939.162
4504276.424,432191.078,939.161
4504275.784,432193.219,939.158
4504275.141,432195.363,939.154
4504274.496,432197.501,939.153
4504273.844,432199.642,939.146
4504273.181,432201.785,939.132
4504272.506,432203.923,939.121
4504271.808,432206.067,939.073
4504271.128,432208.197,939.05
4504270.449,432210.332,939.042
4504269.76,432212.472,939.035
4504269.064,432214.616,939.033
4504267.678,432218.889,939.021
4504267.678,432218.889,939.021
4504266.966,432221.024,939.008
4504266.255,432223.168,939.011
4504265.538,432225.305,938.995
4504264.818,432227.442,938.979
4504264.091,432229.58,938.958
4504263.367,432231.716,938.939
4504262.64,432233.854,938.93
4504261.911,432235.997,938.931
4504261.182,432238.141,938.91
4504260.444,432240.276,938.89
4504259.706,432242.424,938.868
4504258.973,432244.562,938.853
4504258.243,432246.707,938.846
4504257.497,432248.858,938.831
4504256.022,432253.151,938.798
4504256.022,432253.151,938.798
4504255.285,432255.305,938.784
4504254.545,432257.45,938.772
4504253.805,432259.613,938.76
4504253.067,432261.761,938.743
4504252.33,432263.914,938.729
4504251.591,432266.071,938.726
4504250.853,432268.23,938.721
4504250.123,432270.389,938.716
4504249.388,432272.553,938.706
4504248.649,432274.715,938.691
4504247.917,432276.88,938.682
4504247.185,432279.043,938.671
4504246.457,432281.213,938.661
4504245.728,432283.385,938.657
4504245.003,432285.558,938.641
4504244.275,432287.726,938.631
4504243.551,432289.903,938.622
4504242.82,432292.078,938.602
4504242.089,432294.252,938.587
4504241.366,432296.42,938.576
4504240.634,432298.598,938.574
4504239.896,432300.779,938.577
4504239.171,432302.96,938.571
4504238.445,432305.141,938.558
4504237.714,432307.315,938.546
4504236.967,432309.494,938.538
4504236.227,432311.676,938.537
4504235.495,432313.857,938.544
4504234.757,432316.038,938.54
4504234.013,432318.217,938.537
4504233.272,432320.405,938.539
4504232.526,432322.587,938.541
4504231.778,432324.772,938.536
4504231.034,432326.951,938.534
4504230.297,432329.135,938.538
4504229.55,432331.323,938.543
4504228.807,432333.51,938.552
4504228.064,432335.688,938.557
4504227.313,432337.874,938.566
4504226.562,432340.059,938.579
4504225.811,432342.242,938.58
4504225.055,432344.427,938.591
4504224.304,432346.607,938.597
4504223.553,432348.791,938.61
4504222.793,432350.974,938.625
4504222.029,432353.155,938.634
4504221.279,432355.33,938.643
4504220.522,432357.512,938.662
4504219.754,432359.694,938.679
4504218.98,432361.875,938.694
4504218.207,432364.045,938.708
4504216.659,432368.396,938.755
4504216.659,432368.396,938.755
4504215.876,432370.569,938.774
4504215.085,432372.739,938.793
4504214.288,432374.894,938.808
4504213.479,432377.052,938.83
4503929.317,432800.423,957.553
4503928.436,432802.482,957.598
4503927.571,432804.55,957.643
4503926.716,432806.619,957.679
4503925.866,432808.692,957.711
4503925.02,432810.776,957.749
4503924.19,432812.863,957.778
4503923.373,432814.955,957.809
4503922.569,432817.056,957.852
4503921.769,432819.156,957.879
4503920.98,432821.267,957.93
4503920.2,432823.384,957.966
4503919.429,432825.506,957.991
4503918.668,432827.629,958.018
4503917.919,432829.764,958.055
4503917.177,432831.897,958.078
4503916.447,432834.038,958.107
4503915.73,432836.188,958.128
4503915.025,432838.338,958.155
4503914.33,432840.5,958.174
4503913.647,432842.668,958.198
4503912.983,432844.835,958.221
4503912.321,432847.009,958.253
4503911.678,432849.195,958.281
4503911.047,432851.384,958.304
4503910.421,432853.574,958.322
4503909.816,432855.772,958.337
4503909.222,432857.972,958.351
4503908.643,432860.181,958.377
4503908.07,432862.394,958.402
4503907.511,432864.608,958.423
4503906.965,432866.84,958.435
4503906.435,432869.072,958.45
4503905.919,432871.302,958.465
4503905.41,432873.542,958.484
4503904.912,432875.783,958.494
4503904.43,432878.025,958.501
4503903.959,432880.268,958.515
4503903.503,432882.521,958.54
4503903.061,432884.785,958.566
4503902.632,432887.045,958.574
4503902.213,432889.309,958.587
4503901.799,432891.576,958.598
4503901.401,432893.845,958.611
4503901.015,432896.122,958.634
4503900.64,432898.397,958.653
4503900.277,432900.677,958.664
4503899.921,432902.96,958.681
4503899.581,432905.251,958.697
4503899.255,432907.538,958.704
4503898.939,432909.826,958.724
4503898.633,432912.122,958.739
4503898.353,432914.421,958.763
4503898.071,432916.718,958.775
4503897.804,432919.015,958.785
4503897.552,432921.32,958.797
4503897.316,432923.626,958.81
4503897.082,432925.931,958.823
4503896.865,432928.235,958.828
4503896.661,432930.545,958.844
4503896.467,432932.855,958.865
4503896.292,432935.166,958.876
4503896.128,432937.48,958.898
4503895.976,432939.798,958.913
4503895.837,432942.116,958.929
4503895.708,432944.429,958.939
4503895.592,432946.754,958.954
4503895.487,432949.074,958.962
4503895.39,432951.395,958.971
4503895.307,432953.717,958.979
4503895.232,432956.039,958.989
4503895.172,432958.364,959.006
4503895.121,432960.692,959.022
4503895.088,432963.017,959.048
4503895.052,432967.677,959.084
4503895.052,432967.677,959.084
4503895.053,432970.009,959.099
4503895.065,432972.337,959.115
4503895.093,432974.67,959.124
4503895.127,432976.995,959.14
4503895.175,432979.328,959.157
4503895.239,432981.664,959.179
4503895.315,432983.995,959.191
4503895.4,432986.333,959.209
4503895.505,432988.676,959.217
4503895.616,432991.01,959.215
4503895.751,432993.338,959.217
4503895.898,432995.665,959.236
4503896.059,432998.001,959.271
4503896.227,433000.343,959.292
4503896.41,433002.68,959.312
4503896.6,433005.011,959.311
4503896.809,433007.347,959.324
4503897.023,433009.685,959.332
4503897.255,433012.025,959.344
4503897.492,433014.356,959.342
4503897.752,433016.682,959.353
4503898.033,433019.014,959.372
4503898.304,433021.361,959.385
4503898.568,433023.7,959.389
4503898.854,433026.035,959.387
4503899.156,433028.364,959.403
4503899.472,433030.69,959.433
4503899.8,433033.029,959.472
4503900.131,433035.372,959.499
4503900.47,433037.701,959.5
4503900.825,433040.03,959.503
4503901.183,433042.367,959.517
4503901.555,433044.7,959.543
4503901.935,433047.033,959.563
4503902.32,433049.362,959.57
4503902.713,433051.688,959.585
4503903.122,433054.017,959.615
4503903.538,433056.352,959.644
4503903.962,433058.685,959.669
4503904.398,433061.011,959.686
4503904.841,433063.339,959.698
4503905.292,433065.664,959.712
4503906.214,433070.326,959.749
4503906.214,433070.326,959.749
4503906.688,433072.65,959.76
4503907.173,433074.971,959.776
4503907.668,433077.294,959.795
4503908.17,433079.617,959.822
4503908.692,433081.942,959.844
4503909.224,433084.264,959.865
4503909.758,433086.574,959.872
4503910.287,433088.89,959.891
4503910.828,433091.212,959.932
4503911.385,433093.536,959.954
4503911.951,433095.849,959.979
4503912.519,433098.154,959.989
